Entity,Code,Year,"Hospital beds (per 100,000)"
Libya,LBY,2014,3.7
Liechtenstein,LIE,2009,1.9585
Liechtenstein,LIE,2010,2.1654
Liechtenstein,LIE,2011,2.1481
Liechtenstein,LIE,2012,2.1279
Liechtenstein,LIE,2013,1.6494
Liechtenstein,LIE,2014,1.6377
Liechtenstein,LIE,2015,1.6003
Liechtenstein,LIE,2016,1.5908
Liechtenstein,LIE,2017,2.3971
Lithuania,LTU,1980,12.0664
Lithuania,LTU,1985,12.776
Lithuania,LTU,1986,12.7692
Lithuania,LTU,1987,12.8029
Lithuania,LTU,1988,12.8054
Lithuania,LTU,1989,12.6358
Lithuania,LTU,1990,12.4872
Lithuania,LTU,1991,12.4654
Lithuania,LTU,1992,12.0454
Lithuania,LTU,1993,11.9106
Lithuania,LTU,1994,11.2838
Lithuania,LTU,1995,11.09
Lithuania,LTU,1996,10.88
Lithuania,LTU,1997,10.19
Lithuania,LTU,1998,10.03
Lithuania,LTU,1999,9.85
Lithuania,LTU,2000,8.8
Lithuania,LTU,2001,8.3
Lithuania,LTU,2002,8.1
Lithuania,LTU,2003,7.9
Lithuania,LTU,2004,7.6
Lithuania,LTU,2005,7.28
Lithuania,LTU,2006,7.15
Lithuania,LTU,2007,7.19
Lithuania,LTU,2008,7.18
Lithuania,LTU,2009,7.18
Lithuania,LTU,2010,7.16
Lithuania,LTU,2011,7.43
Lithuania,LTU,2012,7.43
Lithuania,LTU,2013,7.28
Lithuania,LTU,2014,7.22
Lithuania,LTU,2015,6.97
Lithuania,LTU,2016,6.69
Lithuania,LTU,2017,6.56
Low & middle income,,1970,1.38099
Low & middle income,,1975,1.53868
Low & middle income,,1980,2.04732
Low & middle income,,1985,2.7742
Low & middle income,,1990,2.97686
Low & middle income,,1991,2.64748
Low & middle income,,2002,2.09855
Low & middle income,,2003,2.17671
Low & middle income,,2005,2.17452
Low & middle income,,2011,2.43201
Low income,,1960,1.32242
Low income,,1970,1.18634
Low income,,1990,1.00571
Low income,,2006,1.15048
Lower middle income,,1960,0.7101
Lower middle income,,1970,0.80208
Lower middle income,,1975,0.82884
Lower middle income,,1980,1.62513
Lower middle income,,1981,1.54831
Lower middle income,,1985,1.52129
Lower middle income,,1991,1.44563
Lower middle income,,2002,1.03713
Lower middle income,,2005,1.25862
Lower middle income,,2011,0.98612
Luxembourg,LUX,1986,8.1
Luxembourg,LUX,1987,8
Luxembourg,LUX,1988,7.9
Luxembourg,LUX,1989,7.8
Luxembourg,LUX,1990,7.6
Luxembourg,LUX,1991,7.5
Luxembourg,LUX,1992,7.3
Luxembourg,LUX,1993,7.4
Luxembourg,LUX,1994,7.2
Luxembourg,LUX,1995,7.1
Luxembourg,LUX,1996,7
Luxembourg,LUX,1997,6.9
Luxembourg,LUX,1998,6.8
Luxembourg,LUX,1999,6.3
Luxembourg,LUX,2000,6.2
Luxembourg,LUX,2001,6.1
Luxembourg,LUX,2002,6
Luxembourg,LUX,2003,6
Luxembourg,LUX,2004,6.4
Luxembourg,LUX,2005,5.79
Luxembourg,LUX,2006,5.65
Luxembourg,LUX,2007,5.67
Luxembourg,LUX,2008,5.57
Luxembourg,LUX,2009,5.47
Luxembourg,LUX,2010,5.37
Luxembourg,LUX,2011,5.28
Luxembourg,LUX,2012,5.15
Luxembourg,LUX,2013,5.17
Luxembourg,LUX,2014,5.05
Luxembourg,LUX,2015,4.93
Luxembourg,LUX,2016,4.81
Luxembourg,LUX,2017,4.66
Luxembourg,LUX,2018,4.51
Macao,MAC,1960,10.12139
Macao,MAC,1970,5.2953
Macedonia,MKD,1970,5.4503
Macedonia,MKD,1971,5.4434
Macedonia,MKD,1972,5.4943
Macedonia,MKD,1973,5.4028
Macedonia,MKD,1974,5.4644
Macedonia,MKD,1975,5.4444
Macedonia,MKD,1976,5.3109
Macedonia,MKD,1977,5.2698
Macedonia,MKD,1978,5.1738
Macedonia,MKD,1979,5.2437
Macedonia,MKD,1980,5.1985
Macedonia,MKD,1981,5.1816
Macedonia,MKD,1982,5.3646
Macedonia,MKD,1983,5.3383
Macedonia,MKD,1984,5.4029
Macedonia,MKD,1985,5.5119
Macedonia,MKD,1986,5.4995
Macedonia,MKD,1987,5.4336
Macedonia,MKD,1988,5.4743
Macedonia,MKD,1989,5.499
Macedonia,MKD,1990,5.9477
Macedonia,MKD,1991,5.7873
Macedonia,MKD,1992,5.6964
Macedonia,MKD,1993,5.6006
Macedonia,MKD,1994,5.55
Macedonia,MKD,1995,5.41
Macedonia,MKD,1996,5.2
Macedonia,MKD,1997,5.16
Macedonia,MKD,1998,5.15
Macedonia,MKD,1999,5.1
Macedonia,MKD,2000,5.1
Macedonia,MKD,2001,4.9
Macedonia,MKD,2002,4.8
Macedonia,MKD,2003,4.8
Macedonia,MKD,2004,4.8
Macedonia,MKD,2005,4.7
Macedonia,MKD,2006,4.6
Macedonia,MKD,2007,4.6
Macedonia,MKD,2008,4.5
Macedonia,MKD,2009,4.478
Macedonia,MKD,2010,4.5907
Macedonia,MKD,2011,4.5076
Macedonia,MKD,2012,4.4036
Macedonia,MKD,2013,4.4462
Macedonia,MKD,2014,4.3957
Macedonia,MKD,2015,4.3879
Macedonia,MKD,2016,4.3711
Macedonia,MKD,2017,4.2801
Madagascar,MDG,1960,2.40619
Madagascar,MDG,1970,2.7908
Madagascar,MDG,1975,2.4313
Madagascar,MDG,1990,0.936
Madagascar,MDG,2002,0.42
Madagascar,MDG,2005,0.3
Madagascar,MDG,2010,0.2
Malawi,MWI,1960,1.11873
Malawi,MWI,1970,1.5385
Malawi,MWI,1989,0.8419
Malawi,MWI,1990,1.5507
Malawi,MWI,1998,1.34
Malawi,MWI,2007,1.1
Malawi,MWI,2011,1.3
Malaysia,MYS,1960,3.72813
Malaysia,MYS,1970,3.4697
Malaysia,MYS,1975,3.3467
Malaysia,MYS,1981,2.2783
Malaysia,MYS,1985,2.5576
Malaysia,MYS,1987,2.4779
Malaysia,MYS,1989,2.3395
Malaysia,MYS,1990,2.1306
Malaysia,MYS,1991,2.0939
Malaysia,MYS,1992,2.0607
Malaysia,MYS,1993,2.0295
Malaysia,MYS,1994,2.0215
Malaysia,MYS,1995,2.03
Malaysia,MYS,1996,2.01
Malaysia,MYS,2001,1.8
Malaysia,MYS,2005,1.8
Malaysia,MYS,2006,1.9
Malaysia,MYS,2007,1.76
Malaysia,MYS,2009,1.8
Malaysia,MYS,2010,1.8
Malaysia,MYS,2011,1.79
Malaysia,MYS,2012,1.9
Malaysia,MYS,2015,1.9
Maldives,MDV,1990,0.7628
Maldives,MDV,2000,1.7
Maldives,MDV,2002,2.26
Maldives,MDV,2003,2.3
Maldives,MDV,2005,2.6
Maldives,MDV,2009,4.3
Mali,MLI,1960,0.66851
Mali,MLI,1970,0.6791
Mali,MLI,1975,0.7143
Mali,MLI,1998,0.24
Mali,MLI,2005,0.3
Mali,MLI,2008,0.6
Mali,MLI,2010,0.1
Malta,MLT,1960,9.25836
Malta,MLT,1984,9.4639
Malta,MLT,1987,9.3353
Malta,MLT,1988,9.2573
Malta,MLT,1989,9.4411
Malta,MLT,1993,5.8432
Malta,MLT,1994,5.6211
Malta,MLT,1995,5.43
Malta,MLT,1996,5.78
Malta,MLT,1997,5.64
Malta,MLT,1998,5.61
Malta,MLT,1999,5.57
Malta,MLT,2000,5.5
Malta,MLT,2001,7.6
Malta,MLT,2002,7.5
Malta,MLT,2003,7.4
Malta,MLT,2004,7.5
Malta,MLT,2005,7.4
Malta,MLT,2006,7.6
Malta,MLT,2007,7.8
Malta,MLT,2008,7.4
Malta,MLT,2009,4.8318
Malta,MLT,2010,4.521
Malta,MLT,2011,4.3818
Malta,MLT,2012,4.7068
Malta,MLT,2013,4.775
Malta,MLT,2014,4.5886
Malta,MLT,2015,4.586
Malta,MLT,2016,4.6711
Malta,MLT,2017,4.4851
Marshall Islands,MHL,1990,2.2727
Marshall Islands,MHL,1999,2.1
Marshall Islands,MHL,2009,2.7
Marshall Islands,MHL,2010,2.7
Mauritania,MRT,1960,0.20484
Mauritania,MRT,1970,0.344
Mauritania,MRT,1975,0.3443
Mauritania,MRT,1984,0.7676
Mauritania,MRT,1990,0.6654
Mauritania,MRT,2006,0.4
Mauritius,MUS,1960,4.71667
Mauritius,MUS,1970,3.9516
Mauritius,MUS,1975,3.2997
Mauritius,MUS,1980,3.1222
Mauritius,MUS,1985,3.3465
Mauritius,MUS,1991,2.8866
Mauritius,MUS,1992,3.1351
Mauritius,MUS,1993,3.0948
Mauritius,MUS,1994,3.0746
Mauritius,MUS,2005,3
Mauritius,MUS,2008,3.3
Mauritius,MUS,2011,3.4
Mexico,MEX,1980,0.7
Mexico,MEX,1990,1
Mexico,MEX,1991,1.1
Mexico,MEX,1992,1.2
Mexico,MEX,1993,1.2
Mexico,MEX,1994,1.2
Mexico,MEX,1995,1.2
Mexico,MEX,1996,1.2
Mexico,MEX,1997,1.1
Mexico,MEX,1998,1.1
Mexico,MEX,1999,1.1
Mexico,MEX,2000,1.1
Mexico,MEX,2001,1.1
Mexico,MEX,2002,1.1
Mexico,MEX,2003,1
Mexico,MEX,2004,1
Mexico,MEX,2005,1.69
Mexico,MEX,2006,1.63
Mexico,MEX,2007,1.64
Mexico,MEX,2008,1.63
Mexico,MEX,2009,1.59
Mexico,MEX,2010,1.59
Mexico,MEX,2011,1.41
Mexico,MEX,2012,1.41
Mexico,MEX,2013,1.44
Mexico,MEX,2014,1.43
Mexico,MEX,2015,1.39
Mexico,MEX,2016,1.39
Mexico,MEX,2017,1.38
Micronesia (region),,1989,3.4673
Micronesia (region),,2000,2.8
Micronesia (region),,2005,3.3
Micronesia (region),,2006,3.31
Micronesia (region),,2009,3.2
Middle East & North Africa,,1960,1.9331
Middle East & North Africa,,1970,1.89846
Middle East & North Africa,,1981,1.87096
Middle East & North Africa,,1990,1.89196
Middle East & North Africa,,2000,1.76592
Middle East & North Africa,,2001,1.81829
Middle East & North Africa,,2002,1.76265
Middle East & North Africa,,2003,1.76272
Middle East & North Africa,,2004,1.77728
Middle East & North Africa,,2005,1.79232
Middle East & North Africa,,2006,1.81579
Middle East & North Africa,,2007,1.82777
Middle East & North Africa,,2008,1.71986
Middle East & North Africa,,2009,1.62501
Middle East & North Africa,,2010,1.68764
Middle East & North Africa,,2011,1.35669
Middle East & North Africa,,2012,1.01936
Middle East & North Africa,,2013,1.31563
Middle East & North Africa,,2014,1.62849
Middle East & North Africa (IDA & IBRD countries),,1960,1.84398
Middle East & North Africa (IDA & IBRD countries),,1970,1.90695
Middle East & North Africa (IDA & IBRD countries),,1980,1.74731
Middle East & North Africa (IDA & IBRD countries),,1981,1.752
Middle East & North Africa (IDA & IBRD countries),,1990,1.74995
Middle East & North Africa (IDA & IBRD countries),,2000,1.64368
Middle East & North Africa (IDA & IBRD countries),,2001,1.62365
Middle East & North Africa (IDA & IBRD countries),,2002,1.64687
Middle East & North Africa (IDA & IBRD countries),,2003,1.64657
Middle East & North Africa (IDA & IBRD countries),,2004,1.6762
Middle East & North Africa (IDA & IBRD countries),,2005,1.67347
Middle East & North Africa (IDA & IBRD countries),,2006,1.71212
Middle East & North Africa (IDA & IBRD countries),,2007,1.67212
Middle East & North Africa (IDA & IBRD countries),,2008,1.62169
Middle East & North Africa (IDA & IBRD countries),,2009,1.51344
Middle East & North Africa (IDA & IBRD countries),,2010,1.58843
Middle East & North Africa (IDA & IBRD countries),,2011,1.23331
Middle East & North Africa (IDA & IBRD countries),,2012,0.82708
Middle East & North Africa (IDA & IBRD countries),,2013,1.16301
Middle East & North Africa (IDA & IBRD countries),,2014,1.5167
Middle East & North Africa (excluding high income),,1960,1.84398
Middle East & North Africa (excluding high income),,1970,1.90695
Middle East & North Africa (excluding high income),,1980,1.74731
Middle East & North Africa (excluding high income),,1981,1.752
Middle East & North Africa (excluding high income),,1990,1.74995
Middle East & North Africa (excluding high income),,2000,1.64368
Middle East & North Africa (excluding high income),,2001,1.62365
Middle East & North Africa (excluding high income),,2002,1.64687
Middle East & North Africa (excluding high income),,2003,1.64657
Middle East & North Africa (excluding high income),,2004,1.6762
Middle East & North Africa (excluding high income),,2005,1.67347
Middle East & North Africa (excluding high income),,2006,1.71212
Middle East & North Africa (excluding high income),,2007,1.67212
Middle East & North Africa (excluding high income),,2008,1.62169
Middle East & North Africa (excluding high income),,2009,1.51344
Middle East & North Africa (excluding high income),,2010,1.58843
Middle East & North Africa (excluding high income),,2011,1.23331
Middle East & North Africa (excluding high income),,2012,0.82708
Middle East & North Africa (excluding high income),,2013,1.16301
Middle East & North Africa (excluding high income),,2014,1.5167
Middle income,,1970,1.39542
Middle income,,1975,1.55711
Middle income,,1980,2.10091
Middle income,,1981,2.07847
Middle income,,1985,2.78641
Middle income,,1987,3.13413
Middle income,,1990,3.14266
Middle income,,1991,2.66882
Middle income,,2002,2.07071
Middle income,,2003,2.19869
Middle income,,2005,2.25061
Middle income,,2011,2.40067
Moldova,MDA,1980,12.0548
Moldova,MDA,1981,12.0821
Moldova,MDA,1982,12.0511
Moldova,MDA,1983,12.0798
Moldova,MDA,1984,12.1435
Moldova,MDA,1985,12.2205
Moldova,MDA,1986,12.4355
Moldova,MDA,1987,12.6676
Moldova,MDA,1988,12.7637
Moldova,MDA,1989,12.7275
Moldova,MDA,1990,13.1478
Moldova,MDA,1991,13.1162
Moldova,MDA,1992,12.7903
Moldova,MDA,1993,12.4827
Moldova,MDA,1994,12.2215
Moldova,MDA,1995,12.21
Moldova,MDA,1996,12.13
Moldova,MDA,1997,11.62
Moldova,MDA,1998,11.23
Moldova,MDA,1999,8.19
Moldova,MDA,2000,6
Moldova,MDA,2001,5.9
Moldova,MDA,2002,5.8
Moldova,MDA,2003,6.7
Moldova,MDA,2004,6.4
Moldova,MDA,2005,6.4
Moldova,MDA,2006,6.3
Moldova,MDA,2007,6.1
Moldova,MDA,2008,6.1
Moldova,MDA,2009,6.2
Moldova,MDA,2010,6.2
Moldova,MDA,2011,6.2
Moldova,MDA,2012,6.2
Moldova,MDA,2013,5.8
Monaco,MCO,1989,18.1071
Monaco,MCO,1992,21.6786
Monaco,MCO,1995,19.57
Monaco,MCO,2011,16.46
Monaco,MCO,2012,13.8
Mongolia,MNG,1960,8.68196
Mongolia,MNG,1970,9.4952
Mongolia,MNG,1980,11.1972
Mongolia,MNG,1981,11.0289
Mongolia,MNG,1991,11.4865
Mongolia,MNG,2002,7.5
Mongolia,MNG,2004,6
Mongolia,MNG,2006,6.4
Mongolia,MNG,2007,6.11
Mongolia,MNG,2009,5.9
Mongolia,MNG,2010,5.8
Mongolia,MNG,2011,6.75
Mongolia,MNG,2012,7
Montenegro,MNE,2000,4.2
Montenegro,MNE,2001,4.3
Montenegro,MNE,2002,4.2
Montenegro,MNE,2003,4.2
Montenegro,MNE,2004,4.2
Montenegro,MNE,2005,4.2
Montenegro,MNE,2006,4.1
Montenegro,MNE,2007,4
Montenegro,MNE,2008,3.9
Montenegro,MNE,2009,3.9429
Montenegro,MNE,2010,3.9811
Montenegro,MNE,2011,3.9769
Montenegro,MNE,2012,3.9736
Montenegro,MNE,2013,3.8892
Montenegro,MNE,2014,3.9337
Montenegro,MNE,2015,3.9315
Montenegro,MNE,2016,3.9306
Montenegro,MNE,2017,3.861
Morocco,MAR,1960,1.5984
Morocco,MAR,1970,1.4742
Morocco,MAR,1975,1.4286
Morocco,MAR,1981,1.2282
Morocco,MAR,1985,1.2669
Morocco,MAR,1990,1.29
Morocco,MAR,1994,1.1123
Morocco,MAR,1997,0.98
Morocco,MAR,2000,1.1
Morocco,MAR,2001,0.9
Morocco,MAR,2002,1.1
Morocco,MAR,2003,0.8
Morocco,MAR,2004,0.9
Morocco,MAR,2005,0.9
Morocco,MAR,2006,0.9
Morocco,MAR,2007,0.9
Morocco,MAR,2008,1.1
Morocco,MAR,2009,1.1
Morocco,MAR,2010,1.1
Morocco,MAR,2011,0.9
Morocco,MAR,2012,0.9
Morocco,MAR,2013,0.9
Morocco,MAR,2014,1.1
Mozambique,MOZ,1960,0.80887
Mozambique,MOZ,1970,1.1752
Mozambique,MOZ,1980,1.0897
Mozambique,MOZ,1990,0.8671
Mozambique,MOZ,2006,0.8
Mozambique,MOZ,2007,0.8
Mozambique,MOZ,2011,0.7
Myanmar,MMR,1960,0.66301
Myanmar,MMR,1970,0.8581
Myanmar,MMR,1980,0.8571
Myanmar,MMR,1981,0.8576
Myanmar,MMR,1990,0.6358
Myanmar,MMR,2000,0.7
Myanmar,MMR,2002,0.63
Myanmar,MMR,2006,0.6
Myanmar,MMR,2012,0.9
Namibia,NAM,2006,3.3
Namibia,NAM,2009,2.7
Nauru,NRU,2004,3.5
Nauru,NRU,2007,3.5
Nauru,NRU,2010,5
Nepal,NPL,1960,0.11576
Nepal,NPL,1970,0.1353
Nepal,NPL,1975,0.1377
Nepal,NPL,1980,0.1756
Nepal,NPL,1985,0.1802
Nepal,NPL,1987,0.227
Nepal,NPL,1988,0.2398
Nepal,NPL,1989,0.2443
Nepal,NPL,1990,0.2436
Nepal,NPL,1991,0.2372
Nepal,NPL,1992,0.2426
Nepal,NPL,1993,0.2387
Nepal,NPL,1994,0.2323
Nepal,NPL,1995,0.17
Nepal,NPL,1996,0.16
Nepal,NPL,1997,0.17
Nepal,NPL,1999,0.2
Nepal,NPL,2001,0.2
Nepal,NPL,2002,0.15
Nepal,NPL,2006,5
Nepal,NPL,2012,0.3
Netherlands,NLD,1990,5.8
Netherlands,NLD,1991,5.7
Netherlands,NLD,1992,5.7
Netherlands,NLD,1993,5.6
Netherlands,NLD,1994,5.4
Netherlands,NLD,1995,5.3
Netherlands,NLD,1996,5.2
Netherlands,NLD,1997,5.2
Netherlands,NLD,1998,5.1
Netherlands,NLD,1999,5
Netherlands,NLD,2000,4.8
Netherlands,NLD,2001,4.7
Netherlands,NLD,2002,4.6
Netherlands,NLD,2003,4.5
Netherlands,NLD,2004,4.5
Netherlands,NLD,2005,4.45
Netherlands,NLD,2006,4.78
Netherlands,NLD,2007,4.74
Netherlands,NLD,2008,4.7
Netherlands,NLD,2009,4.66
Netherlands,NLD,2012,4.25
Netherlands,NLD,2013,4.18
Netherlands,NLD,2015,3.52
Netherlands,NLD,2016,3.44
Netherlands,NLD,2017,3.32
New Zealand,NZL,1960,11.7
New Zealand,NZL,1970,10.8
New Zealand,NZL,1980,10.2
New Zealand,NZL,1985,9.5
New Zealand,NZL,1990,8.5
New Zealand,NZL,1991,7.4
New Zealand,NZL,1992,7.1
New Zealand,NZL,1993,6.5
New Zealand,NZL,1994,6.7
New Zealand,NZL,1995,6.2
New Zealand,NZL,1996,6.1
New Zealand,NZL,1997,6.1
New Zealand,NZL,1998,6.2
New Zealand,NZL,2002,6.2
New Zealand,NZL,2009,2.41
New Zealand,NZL,2010,2.75
New Zealand,NZL,2011,2.82
New Zealand,NZL,2012,2.83
New Zealand,NZL,2013,2.78
New Zealand,NZL,2014,2.75
New Zealand,NZL,2015,2.71
New Zealand,NZL,2016,2.73
New Zealand,NZL,2017,2.71
New Zealand,NZL,2018,2.61
Nicaragua,NIC,1960,2.15824
Nicaragua,NIC,1970,2.2803
Nicaragua,NIC,1975,2.4119
Nicaragua,NIC,1985,2.406
Nicaragua,NIC,1989,1.8269
Nicaragua,NIC,1990,1.8213
Nicaragua,NIC,1993,1.8
Nicaragua,NIC,1996,1.48
Nicaragua,NIC,2003,0.9
Nicaragua,NIC,2004,0.9
Nicaragua,NIC,2005,0.9
Nicaragua,NIC,2006,1
Nicaragua,NIC,2007,0.9
Nicaragua,NIC,2008,0.9
Nicaragua,NIC,2010,0.8
Nicaragua,NIC,2011,1.1
Nicaragua,NIC,2012,0.9
Nicaragua,NIC,2013,0.9
Nicaragua,NIC,2014,0.9
Niger,NER,1960,0.40949
Niger,NER,1970,0.4947
Niger,NER,1975,0.4953
Niger,NER,1987,0.5439
Niger,NER,1994,0.1946
Niger,NER,1995,0.12
Niger,NER,1996,0.12
Niger,NER,1997,0.18
Niger,NER,1998,0.12
Niger,NER,2005,0.3
Niger,NER,2015,0.3
Nigeria,NGA,1960,0.41817
Nigeria,NGA,1970,0.5598
Nigeria,NGA,1975,0.5558
Nigeria,NGA,1980,0.8662
Nigeria,NGA,1988,6.3703
Nigeria,NGA,1990,1.6682
Nigeria,NGA,2000,1.2
Nigeria,NGA,2004,0.5
North America,,1960,8.92944
North America,,1965,8.8
North America,,1970,7.81522
North America,,1971,7.5
North America,,1972,7.4
North America,,1973,7.2
North America,,1974,7.1
North America,,1975,6.8
North America,,1976,6.62913
North America,,1977,6.44863
North America,,1978,6.26804
North America,,1979,6.16797
North America,,1980,6.07791
North America,,1981,5.99761
North America,,1982,5.98803
North America,,1983,5.89788
North America,,1984,5.80774
North America,,1985,5.62737
North America,,1986,5.52745
North America,,1987,5.33778
North America,,1988,5.23826
North America,,1989,5.12937
North America,,1990,5.00984
North America,,1991,4.89977
North America,,1992,4.68963
North America,,1993,4.58945
North America,,1994,4.3
North America,,1995,4.18922
North America,,1996,3.96979
North America,,1997,3.85931
North America,,1998,3.74927
North America,,1999,3.62947
North America,,2000,3.49019
North America,,2001,3.51963
North America,,2002,3.42949
North America,,2003,3.3295
North America,,2005,3.21968
North America,,2006,3.12953
North America,,2007,3.1
North America,,2008,3.12957
North America,,2009,3.10988
North America,,2010,2.97029
North America,,2011,2.88015
North America,,2012,2.88008
North America,,2013,2.9
North_Korea,PRK,2002,13.2
North_Korea,PRK,2010,14.3
North_Korea,PRK,2012,13.2
Norway,NOR,1986,5.9
Norway,NOR,1987,5.7
Norway,NOR,1988,5.3
Norway,NOR,1989,4.8
Norway,NOR,1990,4.6
Norway,NOR,1991,4.4
Norway,NOR,1992,4.3
Norway,NOR,1993,4.2
Norway,NOR,1994,4.1
Norway,NOR,1995,4
Norway,NOR,1996,4
Norway,NOR,1997,4
Norway,NOR,1998,4
Norway,NOR,1999,3.9
Norway,NOR,2000,3.8
Norway,NOR,2001,3.8
Norway,NOR,2002,5
Norway,NOR,2003,5
Norway,NOR,2004,5.2
Norway,NOR,2005,5.16
Norway,NOR,2006,5.03
Norway,NOR,2007,4.86
Norway,NOR,2008,4.64
Norway,NOR,2009,4.52
Norway,NOR,2010,4.3
Norway,NOR,2011,4.19
Norway,NOR,2012,3.97
Norway,NOR,2013,3.86
Norway,NOR,2014,3.84
Norway,NOR,2015,3.76
Norway,NOR,2016,3.68
Norway,NOR,2017,3.6
OECD members,,1960,8.74421
OECD members,,1970,8.89479
OECD members,,1980,7.73507
OECD members,,1985,7.98721
OECD members,,1990,5.71666
OECD members,,1991,5.79254
OECD members,,1992,5.52254
OECD members,,1993,6.5569
OECD members,,1994,6.54655
OECD members,,1995,6.32833
OECD members,,1996,6.17163
OECD members,,1997,6.08881
OECD members,,1998,5.97394
OECD members,,1999,5.84965
OECD members,,2000,5.73104
OECD members,,2001,5.509
OECD members,,2002,5.53958
OECD members,,2003,5.5501
OECD members,,2004,6.23701
OECD members,,2005,5.68677
OECD members,,2006,5.34412
OECD members,,2007,4.14562
OECD members,,2008,5.44206
OECD members,,2009,5.24128
OECD members,,2010,3.87639
OECD members,,2011,3.77541
OECD members,,2012,5.05289
OECD members,,2013,3.81428
Oman,OMN,1960,0.33513
Oman,OMN,1980,1.6203
Oman,OMN,1981,1.6076
Oman,OMN,1989,2.5072
Oman,OMN,1990,2.1088
Oman,OMN,1998,2.2
Oman,OMN,2000,2.2
Oman,OMN,2001,2.1
Oman,OMN,2002,2
Oman,OMN,2003,2
Oman,OMN,2004,2.2
Oman,OMN,2005,2.1
Oman,OMN,2006,2.1
Oman,OMN,2007,2
Oman,OMN,2008,2
Oman,OMN,2009,1.8
Oman,OMN,2010,1.8
Oman,OMN,2011,1.8
Oman,OMN,2012,1.7
Oman,OMN,2013,1.7
Oman,OMN,2014,1.6
Pacific island small states,,1960,4.77979
Pacific island small states,,1970,4.89033
Pacific island small states,,1980,3.61192
Pacific island small states,,1981,3.70403
Pacific island small states,,2005,2.0769
Pakistan,PAK,1960,0.55726
Pakistan,PAK,1970,0.5208
Pakistan,PAK,1975,0.5263
Pakistan,PAK,1980,0.5731
Pakistan,PAK,1981,0.5693
Pakistan,PAK,1986,0.5995
Pakistan,PAK,1989,0.6043
Pakistan,PAK,1990,0.64
Pakistan,PAK,1991,0.6522
Pakistan,PAK,1992,0.6447
Pakistan,PAK,1993,0.6515
Pakistan,PAK,2000,0.7
Pakistan,PAK,2001,0.7
Pakistan,PAK,2002,0.7
Pakistan,PAK,2003,0.7
Pakistan,PAK,2004,0.7
Pakistan,PAK,2005,0.7
Pakistan,PAK,2006,1.3
Pakistan,PAK,2007,1
Pakistan,PAK,2008,0.6
Pakistan,PAK,2009,0.6
Pakistan,PAK,2010,0.6
Pakistan,PAK,2011,0.6
Pakistan,PAK,2012,0.6
Pakistan,PAK,2013,0.6
Pakistan,PAK,2014,0.6
Palau,PLW,1998,4.4
Palau,PLW,2006,5.9
Palau,PLW,2007,5
Palau,PLW,2009,4.9
Palau,PLW,2010,4.8
Palestine,PSE,1996,1.2
Panama,PAN,1960,3.77531
Panama,PAN,1970,2.9741
Panama,PAN,1975,3.3817
Panama,PAN,1985,3.3533
Panama,PAN,1990,2.5
Panama,PAN,1993,2.7
Panama,PAN,1996,2.21
Panama,PAN,2002,2.5
Panama,PAN,2004,2.4
Panama,PAN,2005,2.2
Panama,PAN,2006,2.3
Panama,PAN,2007,2.3
Panama,PAN,2008,2.3
Panama,PAN,2009,2.3
Panama,PAN,2010,2.4
Panama,PAN,2011,2.2
Panama,PAN,2012,2.3
Panama,PAN,2013,2.3
Papua_New_Guinea,PNG,1970,6.6024
Papua_New_Guinea,PNG,1975,4.9432
Papua_New_Guinea,PNG,1980,5.5444
Papua_New_Guinea,PNG,1984,4.9983
Papua_New_Guinea,PNG,1985,4.7354
Papua_New_Guinea,PNG,1989,3.3299
Papua_New_Guinea,PNG,1990,4.0242
Paraguay,PRY,1960,2.38925
Paraguay,PRY,1970,1.6294
Paraguay,PRY,1975,1.683
Paraguay,PRY,1989,1.3201
Paraguay,PRY,1990,0.9322
Paraguay,PRY,1993,1.3
Paraguay,PRY,1994,0.6009
Paraguay,PRY,1996,1.34
Paraguay,PRY,2002,1.2
Paraguay,PRY,2005,1.2
Paraguay,PRY,2006,1.3
Paraguay,PRY,2007,1.3
Paraguay,PRY,2008,1.3
Paraguay,PRY,2009,1.3
Paraguay,PRY,2010,1.3
Paraguay,PRY,2011,1.3
Peru,PER,1960,2.41144
Peru,PER,1970,2.1728
Peru,PER,1975,2.5
Peru,PER,1985,1.6845
Peru,PER,1990,1.4132
Peru,PER,1992,1.5
Peru,PER,1993,1.3
Peru,PER,1994,1.3571
Peru,PER,1996,1.47
Peru,PER,2003,1.4
Peru,PER,2004,0.9
Peru,PER,2007,1.2
Peru,PER,2008,1.5
Peru,PER,2009,1.6
Peru,PER,2010,1.5
Peru,PER,2011,1.5
Peru,PER,2012,1.5
Peru,PER,2013,1.5
Peru,PER,2014,1.6
Philippines,PHL,1960,0.83896
Philippines,PHL,1970,1.1898
Philippines,PHL,1975,1.7095
Philippines,PHL,1976,1.7094
Philippines,PHL,1980,1.7089
Philippines,PHL,1982,1.7135
Philippines,PHL,1983,1.7147
Philippines,PHL,1984,1.7153
Philippines,PHL,1985,1.7557
Philippines,PHL,1986,1.7142
Philippines,PHL,1990,1.3919
Philippines,PHL,1991,1.2745
Philippines,PHL,1992,1.3701
Philippines,PHL,1993,1.0711
Philippines,PHL,2001,1
Philippines,PHL,2002,0.5
Philippines,PHL,2006,0.5
Philippines,PHL,2007,0.5
Philippines,PHL,2008,0.5
Philippines,PHL,2009,0.5
Philippines,PHL,2010,0.5
Philippines,PHL,2011,1
Poland,POL,1960,4.6
